,learning rate,background,foregound
0,0.0005,0.9929251862697844,0.05296258296135038
1,0.0005,0.9929811918684337,0.05314912637365909
2,0.0005,0.9929751162876901,0.05305119104385617
3,0.0005,0.992980915589394,0.05546305572130425
4,0.0005,0.9929397167565994,0.056445433268055754
5,0.0005,0.9929817068218669,0.05318297671509882
6,0.0005,0.9928893211573488,0.05365554486024656
7,0.0005,0.9929292728972541,0.053383553493068475
8,0.0005,0.9929082708297368,0.055814964930095246
9,0.0005,0.992946123616378,0.05393061098041084
10,0.0005,0.992968274544237,0.05337575883774464
11,0.0005,0.9929286415484841,0.0542244965232041
12,0.0005,0.9930473056985581,0.05322007452889221
13,0.0005,0.992984275705313,0.05474830721704842
14,0.0005,0.9929678900559064,0.053767662708219865
15,0.0005,0.9928686038107323,0.0537950409081157
16,0.0005,0.9929030207605323,0.05429858117426302
17,0.0005,0.9987162277422237,0.7974274462896352
18,0.0005,0.9986701262355362,0.7954740383594331
19,0.0005,0.9987939821292405,0.8213270545773238
20,0.000125,0.9988062947093164,0.8326045451246105
21,0.000125,0.9988793129573048,0.832806559847148
22,0.000125,0.9989003160480772,0.8348066938537383
23,0.000125,0.9988951007695668,0.8290407460646573
24,0.000125,0.998907495210099,0.8402352888185067
25,0.000125,0.9989223869061777,0.8308266177453703
26,0.000125,0.9989359921140222,0.8349367735723571
27,0.000125,0.9989238657664841,0.8425104705049236
28,0.000125,0.9989249156268365,0.8434425158817883
29,0.000125,0.9989594246696504,0.851362778137682
30,0.000125,0.9989574868791605,0.8392364221581065
31,0.000125,0.9989570238559541,0.8473873712729997
32,0.000125,0.9989978788748319,0.8449731354038091
33,0.000125,0.9989657256224639,0.8459704882853021
34,0.000125,0.9989947131774969,0.8515875666949879
35,0.000125,0.9989860802249328,0.8459288678711575
36,0.000125,0.9989991362002786,0.8424621441845215
37,0.000125,0.9989355454629069,0.8448411134179575
38,0.000125,0.9989565610885621,0.8492140086935317
39,0.000125,0.999005807571657,0.8419713880626937
40,3.125e-05,0.999041860451514,0.8530495732127341
41,3.125e-05,0.999008504106252,0.8489515222449154
42,3.125e-05,0.9990283844297025,0.8530513483055672
43,3.125e-05,0.9990245802208079,0.8588694940309154
44,3.125e-05,0.9990497364506699,0.8549561787060915
45,3.125e-05,0.9990216260815893,0.8587076075598913
46,3.125e-05,0.999047234078845,0.8544640372239469
47,3.125e-05,0.9990736397039226,0.8586959291425386
48,3.125e-05,0.9990279810111411,0.8560616782039019
49,3.125e-05,0.9990517474039432,0.860923113613169
50,3.125e-05,0.9990814343542501,0.860977901281717
51,3.125e-05,0.999054812054777,0.8572804802477104
52,3.125e-05,0.9990659647745124,0.8566138556331012
53,3.125e-05,0.9990779220290452,0.8569771227918469
54,3.125e-05,0.999073779378326,0.8600994111898118
55,3.125e-05,0.9990917917484888,0.8593764265463588
56,3.125e-05,0.9990712179134841,0.8594527638521317
57,3.125e-05,0.9990619502865707,0.863365562177012
58,3.125e-05,0.9990742083782804,0.8635843135256625
59,3.125e-05,0.9990365712427782,0.8583208757408695
60,7.8125e-06,0.9990928119344263,0.8615037436904823
61,7.8125e-06,0.9991039477704423,0.8643995102638846
62,7.8125e-06,0.9990897989580048,0.8609723742939372
63,7.8125e-06,0.999084697772505,0.8655095477728375
64,7.8125e-06,0.9990957141434171,0.861627913595781
65,7.8125e-06,0.9990733125179111,0.862166776165942
66,7.8125e-06,0.9990929927948717,0.863384959012142
67,7.8125e-06,0.9990768394245099,0.8621029378006899
68,7.8125e-06,0.9990998915848296,0.8603443028844989
69,7.8125e-06,0.9990736954713585,0.8596920573148603
70,7.8125e-06,0.999089030748785,0.8619362866673861
71,7.8125e-06,0.9990933217715807,0.8616168449109204
72,7.8125e-06,0.9990835013307727,0.8613708973442544
73,7.8125e-06,0.999115672234302,0.8660519797147087
74,7.8125e-06,0.9991112829789585,0.8668686294760314
75,7.8125e-06,0.9991071057933593,0.8696050462293015
76,7.8125e-06,0.9990998365848358,0.8673699585153304
77,7.8125e-06,0.9991047387471015,0.8646667098282743
78,7.8125e-06,0.9990862221676903,0.8633149747173164
79,7.8125e-06,0.9991058730260496,0.8670839240111
80,1.953125e-06,0.9990974158176542,0.8664108622227614
81,1.953125e-06,0.9990882438651484,0.8632334638307022
82,1.953125e-06,0.9990976616548369,0.8645738547452015
83,1.953125e-06,0.9991050058168405,0.8691735960894905
84,1.953125e-06,0.9990690117741862,0.8635305859500249
85,1.953125e-06,0.9991013282358393,0.8670836433832222
86,1.953125e-06,0.9991077391886404,0.8666916297740694
87,1.953125e-06,0.9991189875827844,0.8684304343784315
88,1.953125e-06,0.9991093914907888,0.8652431440455719
89,1.953125e-06,0.9991176793503661,0.8668707998013803
90,1.953125e-06,0.9990964838875213,0.86731935698587
91,1.953125e-06,0.9990904668881658,0.8691192000720636
92,1.953125e-06,0.999104142700654,0.871929185840705
93,1.953125e-06,0.9990920861903178,0.8627474090572078
94,1.953125e-06,0.9990941554691659,0.8649561796577188
95,1.953125e-06,0.9990916229112976,0.8666399228726334
96,1.953125e-06,0.9991100133744433,0.8631517679906193
97,1.953125e-06,0.9991018700497347,0.8654702750909992
98,1.953125e-06,0.999107730746781,0.8712247585789842
99,1.953125e-06,0.9990966064223913,0.8638288301971332
