,learning rate,background,foregound
0,5e-05,0.9739433987457864,0.0736688303085676
1,5e-05,0.9927942719582323,0.04824375111785568
2,5e-05,0.9929159388521711,0.05330478643015216
3,5e-05,0.992874187205482,0.05343848677669839
4,5e-05,0.9929476037557545,0.053406598606764416
5,5e-05,0.9931317718755531,0.05298695914285429
6,5e-05,0.9929504727089354,0.05337203987034701
7,5e-05,0.9931044169249964,0.05394284405331867
8,5e-05,0.9929919424486774,0.05390594743717815
9,5e-05,0.9928564132538992,0.05366595867769434
10,5e-05,0.9930734823701718,0.05277282828160327
11,5e-05,0.9929485008951935,0.054535164225490804
12,5e-05,0.9929295893390805,0.05356524069593669
13,5e-05,0.992931940524875,0.05372477221340663
14,5e-05,0.9929901289837555,0.053714016011752234
15,5e-05,0.9930701846728506,0.05414866437124239
16,5e-05,0.9929479918254803,0.053831101216819485
17,5e-05,0.9929896900070586,0.05366620590261786
18,5e-05,0.9928955387148228,0.054236947210573545
19,5e-05,0.9930284419796498,0.05370615247403203
20,1.25e-05,0.992975472892303,0.05392635324465257
21,1.25e-05,0.9928031330968181,0.05338205722442432
22,1.25e-05,0.9928603517651047,0.05353881772547606
23,1.25e-05,0.9929771620316563,0.0542851497055443
24,1.25e-05,0.9929460253838308,0.05316872560706935
25,1.25e-05,0.9928921921570416,0.05435538672254515
26,1.25e-05,0.9929881057514136,0.05412627424212381
27,1.25e-05,0.9930041785403895,0.0529515061316644
28,1.25e-05,0.9928904945758278,0.05500376944144378
29,1.25e-05,0.9928751876937476,0.05286467506983939
30,1.25e-05,0.9930089678887132,0.0543738215284366
31,1.25e-05,0.993106544785233,0.052723249165709016
32,1.25e-05,0.9930602020460138,0.05461069570890279
33,1.25e-05,0.9930420919549315,0.05393808587981878
34,1.25e-05,0.9927810594247642,0.053784899458552936
35,1.25e-05,0.9928592282303413,0.055799665193816905
36,1.25e-05,0.9929360954546623,0.0533872202479444
37,1.25e-05,0.9930182912830633,0.05415611746676
38,1.25e-05,0.9928849477624685,0.053226255265148466
39,1.25e-05,0.9929379902684126,0.05353779748557817
40,3.125e-06,0.9930765004628713,0.053494866655104265
41,3.125e-06,0.9929849369843121,0.0550804682844918
42,3.125e-06,0.9929981666573127,0.0538776525633026
43,3.125e-06,0.9929943194716785,0.05319577483350388
44,3.125e-06,0.9929925062625706,0.054541439280141775
45,3.125e-06,0.9929963772388999,0.05445767929697563
46,3.125e-06,0.992970458427724,0.05384041220169563
47,3.125e-06,0.9928932381801852,0.053414534785896695
48,3.125e-06,0.9930097980049033,0.05309353208682967
49,3.125e-06,0.9929347452687605,0.05312170842792359
50,3.125e-06,0.9930149664694659,0.05300295522112735
51,3.125e-06,0.9929874746584585,0.053069812243168785
52,3.125e-06,0.9930698403473068,0.05436927076956744
53,3.125e-06,0.99293901633807,0.05289426139883638
54,3.125e-06,0.992926569199869,0.05396551811765849
55,3.125e-06,0.9929030703884335,0.05359057765284179
56,3.125e-06,0.9929651523352698,0.053952150124269106
57,3.125e-06,0.9928660096017073,0.053541752839033264
58,3.125e-06,0.9929035016907134,0.05304271393193757
59,3.125e-06,0.9929325908038747,0.05521789312916267
60,7.8125e-07,0.9927768553787036,0.0534920715094872
61,7.8125e-07,0.9930753406025308,0.05293576616859821
62,7.8125e-07,0.9928879418086597,0.05245832710221105
63,7.8125e-07,0.992899178691176,0.0527028609192111
64,7.8125e-07,0.9929930897741358,0.05546875449762852
65,7.8125e-07,0.9928305670938777,0.05373213534661101
66,7.8125e-07,0.9930322359559874,0.053689277295199046
67,7.8125e-07,0.992814618118843,0.05404256419838274
68,7.8125e-07,0.9928734931823012,0.053874897573726814
69,7.8125e-07,0.9928301641869441,0.05359651009570161
70,7.8125e-07,0.9930669869987749,0.053396663473131635
71,7.8125e-07,0.9929178830380098,0.05309996211325723
72,7.8125e-07,0.9929568445222059,0.053598560107064465
73,7.8125e-07,0.9929018982490249,0.053850802135765714
74,7.8125e-07,0.9929120578990988,0.05303337136653248
75,7.8125e-07,0.9930560906045935,0.05272066731619458
76,7.8125e-07,0.9928073806312463,0.05366110372483978
77,7.8125e-07,0.9928553828354043,0.0530947089547995
78,7.8125e-07,0.992914366108154,0.05315146158657201
79,7.8125e-07,0.9929077308065385,0.053315281014102066
80,1.953125e-07,0.9929407013844014,0.0529653683455677
81,1.953125e-07,0.9929253556186036,0.053348706971730046
82,1.953125e-07,0.992878207065517,0.05391768951672467
83,1.953125e-07,0.9928088894217822,0.05279405532472727
84,1.953125e-07,0.9929815735428115,0.05403097238303702
85,1.953125e-07,0.9929150836662164,0.05327451447636499
86,1.953125e-07,0.9929801847290068,0.05280186392091085
87,1.953125e-07,0.9929610506147788,0.0537154683403575
88,1.953125e-07,0.9930489753960541,0.053200448273137475
89,1.953125e-07,0.9930375110949573,0.0545983060473944
90,1.953125e-07,0.9928288329312731,0.05397332792745927
91,1.953125e-07,0.9928943814126204,0.053526321281888826
92,1.953125e-07,0.9928198009089855,0.053550359598149126
93,1.953125e-07,0.9928483778826667,0.052370426019697644
94,1.953125e-07,0.9930474384659862,0.05408101430254721
95,1.953125e-07,0.992989423960575,0.05370227439237097
96,1.953125e-07,0.9928785125073446,0.05368908253986019
97,1.953125e-07,0.992980721938252,0.05266484757785411
98,1.953125e-07,0.9929274269439633,0.05554929292958646
99,1.953125e-07,0.9930583443252828,0.055202513861733714
