,learning rate,background,foregound
0,0.005,0.9930075757493274,0.053884661945818126
1,0.005,0.9928010558877381,0.053463286018726505
2,0.005,0.9929157344568447,0.05421505090101051
3,0.005,0.9965609161127277,0.5506031781059285
4,0.005,0.9973527891441476,0.6450159100759695
5,0.005,0.9979182648044801,0.7133852245981601
6,0.005,0.9979617524044707,0.7466938834589437
7,0.005,0.9965786887852416,0.6139664051039025
8,0.005,0.9974596449233942,0.7276697633348306
9,0.005,0.9983127278319752,0.7553906213060463
10,0.005,0.9972331257848779,0.6605819915561201
11,0.005,0.9971296216796913,0.6754216895850432
12,0.005,0.9984151301465836,0.7305037192520659
13,0.005,0.9982944517176549,0.7285191570228773
14,0.005,0.9984492974219918,0.7570325087580044
15,0.005,0.998404626426779,0.782641993827574
16,0.005,0.9982998082054536,0.7425346290093126
17,0.005,0.998456256072409,0.7816599468049069
18,0.005,0.9981706017076715,0.7642239782431609
19,0.005,0.998597146359636,0.7910187088368793
20,0.00125,0.9987282046944284,0.8155232100016055
21,0.00125,0.9988205463589515,0.8223468156075785
22,0.00125,0.9988055185698642,0.8134216076570518
23,0.00125,0.9988137191968927,0.8203423192061069
24,0.00125,0.9987395715304198,0.8055285562005682
25,0.00125,0.9988838058172892,0.8312723607208596
26,0.00125,0.9988989292807843,0.8162517385165579
27,0.00125,0.9988591676106271,0.8297254646540708
28,0.00125,0.9988943901184798,0.8252882681179452
29,0.00125,0.9988624724707379,0.8260930279037982
30,0.00125,0.9989628812274198,0.8312571349317934
31,0.00125,0.9989633324831853,0.8307010050495295
32,0.00125,0.9986946465119779,0.8175367824253604
33,0.00125,0.9989031233501023,0.8243522948461542
34,0.00125,0.9989406075088761,0.8296197750026061
35,0.00125,0.9989222474875881,0.8372061372826539
36,0.00125,0.9988741007485619,0.8148837361980408
37,0.00125,0.9989699642034046,0.8162552168185108
38,0.00125,0.9989725855287049,0.8250074739619893
39,0.00125,0.9989917736196725,0.8389189803549147
40,0.0003125,0.9990515895667506,0.8487649776137434
41,0.0003125,0.9990487106368261,0.8458146489996767
42,0.0003125,0.9990415701027087,0.8389364268646734
43,0.0003125,0.9990345761499695,0.8406068130112514
44,0.0003125,0.9990800437497473,0.8433530577518396
45,0.0003125,0.9990286873133908,0.8285991413910505
46,0.0003125,0.9990725110528805,0.8483989086529734
47,0.0003125,0.9990973012130147,0.8505086609733976
48,0.0003125,0.9991148577227613,0.8498987639922445
49,0.0003125,0.9990786426568746,0.8485095398620477
50,0.0003125,0.9990909104695135,0.8402482231543296
51,0.0003125,0.9990850372375851,0.8449863157047224
52,0.0003125,0.9991063511422774,0.8512620277415013
53,0.0003125,0.9990617443563599,0.8451632188369272
54,0.0003125,0.9991259753959882,0.8522416308458272
55,0.0003125,0.9990764897268732,0.8494619237251039
56,0.0003125,0.9991030020263574,0.8495392631819317
57,0.0003125,0.9991018375613657,0.8491491298051355
58,0.0003125,0.9990896293533718,0.8450655584171607
59,0.0003125,0.999110295025576,0.8486587538228012
60,7.8125e-05,0.9991343993485747,0.8568647303038912
61,7.8125e-05,0.9991098916070142,0.8503762839178155
62,7.8125e-05,0.9991494680678888,0.8558050488709377
63,7.8125e-05,0.9991186540014242,0.8501888612053415
64,7.8125e-05,0.9991218877452634,0.8551052307366303
65,7.8125e-05,0.9991398860456611,0.8526203087471069
66,7.8125e-05,0.9990951032597624,0.8498252691629101
67,7.8125e-05,0.9991295214886324,0.8569136022753981
68,7.8125e-05,0.9991484049052128,0.8568422965737376
69,7.8125e-05,0.9991566554159566,0.855479566963957
70,7.8125e-05,0.9991404022781636,0.8523306446269856
71,7.8125e-05,0.9991488825098126,0.8563208812807764
72,7.8125e-05,0.9991282060934237,0.8516920364977463
73,7.8125e-05,0.9991446083707362,0.8532841753038729
74,7.8125e-05,0.9991556047881622,0.8573514545424302
75,7.8125e-05,0.9991424249988774,0.8561829059932364
76,7.8125e-05,0.9991509162305252,0.8560764968651048
77,7.8125e-05,0.9991707566470036,0.8579500943038602
78,7.8125e-05,0.9991435876731711,0.8557633297126184
79,7.8125e-05,0.9991138907461202,0.8530574133979404
80,1.953125e-05,0.9991521218815582,0.8578024372266597
81,1.953125e-05,0.9991358244879559,0.8545910348963837
82,1.953125e-05,0.9991434963475994,0.8572796415617537
83,1.953125e-05,0.9991735785304221,0.8553773522888641
84,1.953125e-05,0.9991243834659259,0.8540806754975877
85,1.953125e-05,0.9991312044884514,0.8570461827030511
86,1.953125e-05,0.9991572002996193,0.8551735017176861
87,1.953125e-05,0.9991165220481643,0.8601960892841023
88,1.953125e-05,0.9991404398828104,0.8486902731682607
89,1.953125e-05,0.999160366252768,0.8565134901089732
90,1.953125e-05,0.999162591833925,0.8588586398460321
91,1.953125e-05,0.9991728264374797,0.8552176445850489
92,1.953125e-05,0.9991864173197436,0.8608651480961257
93,1.953125e-05,0.9991607517643548,0.8606617849783836
94,1.953125e-05,0.9991577863693231,0.8587680095766747
95,1.953125e-05,0.9991567920205928,0.8522263900916466
96,1.953125e-05,0.9991398026503202,0.8507919632569912
97,1.953125e-05,0.9991636741826464,0.854093151031134
98,1.953125e-05,0.9991610380201378,0.8615547277896696
99,1.953125e-05,0.999152789555906,0.8580678842098417
