,learning rate,background,foregound
0,0.0005,0.992953272080728,0.053984330265079324
1,0.0005,0.9928423232786648,0.05360960268316581
2,0.0005,0.9928587841373656,0.05402221886716909
3,0.0005,0.9972556246196764,0.7103812392689124
4,0.0005,0.9978392935106173,0.7392683389872438
5,0.0005,0.9978433013473967,0.7107019020892011
6,0.0005,0.9977872297487551,0.7531022781210391
7,0.0005,0.9977377364052213,0.7485498074809881
8,0.0005,0.9973464447029672,0.7311460315669556
9,0.0005,0.99703995096837,0.7359779144561347
10,0.0005,0.9978724047861386,0.7656825019182564
11,0.0005,0.9981755974978335,0.781634072121632
12,0.0005,0.998091166623161,0.7781858610492918
13,0.0005,0.9977592084029203,0.7662309771443638
14,0.0005,0.9979121078749071,0.7680062688727233
15,0.0005,0.9982143604704238,0.7915374810603554
16,0.0005,0.9984294076334255,0.7957086939156821
17,0.0005,0.9980480233487137,0.7894594586202515
18,0.0005,0.9981426885711283,0.7995382003773948
19,0.0005,0.9976566459487951,0.7777826940808684
20,0.000125,0.9984803286744802,0.8139345469392931
21,0.000125,0.9983714135931284,0.8105327543270948
22,0.000125,0.9983329112949291,0.8075482428329694
23,0.000125,0.9983583189898808,0.8076899709108053
24,0.000125,0.9985292814831876,0.8225435699004472
25,0.000125,0.9983985562181267,0.8077740459483068
26,0.000125,0.9983258285747573,0.8067009502726051
27,0.000125,0.99861830524109,0.8237174120072134
28,0.000125,0.9983564011528767,0.8094454947459337
29,0.000125,0.9982022607275342,0.7980475884906212
30,0.000125,0.9985708358973394,0.8208786730090948
31,0.000125,0.9985660542234326,0.8223201945871761
32,0.000125,0.9985141245080678,0.8218701339842429
33,0.000125,0.9984970317889694,0.82014635832013
34,0.000125,0.9985576512475897,0.8276500251671781
35,0.000125,0.9984658925830039,0.8175811757345562
36,0.000125,0.9983515230371208,0.8098333327043717
37,0.000125,0.9986257614495931,0.8274424028754748
38,0.000125,0.9985055286485235,0.81616446286312
39,0.000125,0.9986217666593233,0.8267174024182843
40,3.125e-05,0.9985638823632,0.8294705556697604
41,3.125e-05,0.998585050198141,0.8297312474557769
42,3.125e-05,0.9985968342666462,0.8278515836455794
43,3.125e-05,0.9986088953816329,0.8330943783977007
44,3.125e-05,0.998587358151383,0.8252566711329595
45,3.125e-05,0.9985428736445217,0.8251181834501261
46,3.125e-05,0.9986784220253452,0.8363464211189693
47,3.125e-05,0.998580001966124,0.8312481669908939
48,3.125e-05,0.9985903355696681,0.826961577961885
49,3.125e-05,0.9986392172621046,0.8339384060049262
50,3.125e-05,0.9985903808487332,0.8278504685526747
51,3.125e-05,0.9986340278207997,0.8285518014891466
52,3.125e-05,0.9986079261026666,0.8269026136193663
53,3.125e-05,0.9986729371189564,0.8387947487984598
54,3.125e-05,0.9985878206629614,0.8322648664400814
55,3.125e-05,0.9986743323281083,0.8382758847377839
56,3.125e-05,0.9987178045792638,0.8400114004704059
57,3.125e-05,0.9986130147532846,0.8273201629583419
58,3.125e-05,0.9985578349219885,0.8331928158522673
59,3.125e-05,0.9986031567078291,0.8324007374022652
60,7.8125e-06,0.9987195922069794,0.8388123560872713
61,7.8125e-06,0.9986309429606656,0.8330139177551595
62,7.8125e-06,0.9986039627775101,0.8322385940940601
63,7.8125e-06,0.9986345320300487,0.8337144902847359
64,7.8125e-06,0.9986559779347265,0.834993353729084
65,7.8125e-06,0.9986343411928595,0.8326741267683171
66,7.8125e-06,0.998627370263374,0.828167195100129
67,7.8125e-06,0.9986252881938297,0.8293199874300811
68,7.8125e-06,0.9986636955850626,0.8365677416068802
69,7.8125e-06,0.9986871544895256,0.8384027735613957
70,7.8125e-06,0.9986523855397625,0.8311227204461981
71,7.8125e-06,0.9986978608139597,0.8388793689754385
72,7.8125e-06,0.9986537467256638,0.8382817051441369
73,7.8125e-06,0.9985995591965868,0.8322020817723905
74,7.8125e-06,0.9986688272124196,0.8340800588734668
75,7.8125e-06,0.9987282034153586,0.8408930195503479
76,7.8125e-06,0.9986699016309091,0.838409978176903
77,7.8125e-06,0.9986375723785593,0.8355833973751557
78,7.8125e-06,0.9986765203046185,0.8414464434329026
79,7.8125e-06,0.9986838079317445,0.8343273431958049
80,1.953125e-06,0.9986724712817967,0.838864172988695
81,1.953125e-06,0.9986757646302812,0.8367322541357619
82,1.953125e-06,0.9986500607028028,0.834363598936105
83,1.953125e-06,0.9987055935573164,0.8378236339839231
84,1.953125e-06,0.9986800459321478,0.8354237701248205
85,1.953125e-06,0.9987127739984081,0.8390178769954794
86,1.953125e-06,0.9987098779289505,0.8403176557864243
87,1.953125e-06,0.9986495211912331,0.8353016811379036
88,1.953125e-06,0.9986291468910904,0.8406592205870306
89,1.953125e-06,0.9986591507948521,0.8363492660256414
90,1.953125e-06,0.9986541575628293,0.8328099348002751
91,1.953125e-06,0.9986388325179597,0.8334405432443249
92,1.953125e-06,0.9986724789562144,0.8350069828555309
93,1.953125e-06,0.9986667725149649,0.8353267081817335
94,1.953125e-06,0.9986178616597421,0.8390643743742178
95,1.953125e-06,0.9986785701416082,0.840394597196784
96,1.953125e-06,0.9986732919328714,0.8356455063103607
97,1.953125e-06,0.9986391159597895,0.8406840859564587
98,1.953125e-06,0.9986528572606422,0.8342795281195331
99,1.953125e-06,0.998711931603149,0.8416005462535973
